wavelength_nm,LCP_inc_R_LCP,LCP_inc_R_RCP,LCP_inc_R_total,LCP_inc_T_LCP,LCP_inc_T_RCP,LCP_inc_T_total,RCP_inc_R_LCP,RCP_inc_R_RCP,RCP_inc_R_total,RCP_inc_T_LCP,RCP_inc_T_RCP,RCP_inc_T_total,CD_transmission,CD_reflection
730.0,0.18598616117349287,0.5440440056079949,0.7300301667814878,0.2272252037782567,0.10659440663722729,0.33381961041548397,0.5440440056079949,0.18598616117349287,0.7300301667814878,0.10659440663722729,0.2272252037782567,0.33381961041548397,0.0,0.0
733.0,0.18703921998892936,0.5419660289840185,0.7290052489729478,0.2278946449856628,0.10699474269213699,0.3348893876777998,0.5419660289840185,0.18703921998892936,0.7290052489729478,0.10699474269213699,0.2278946449856628,0.3348893876777998,0.0,0.0
736.0,0.18808504856444863,0.539892114360373,0.7279771629248216,0.22856127356054312,0.10740060384977526,0.33596187741031835,0.539892114360373,0.18808504856444863,0.7279771629248216,0.10740060384977526,0.22856127356054312,0.33596187741031835,0.0,0.0
739.0,0.18912365156188948,0.5378223440230215,0.726945995584911,0.229225033276937,0.10781195180869771,0.33703698508563473,0.5378223440230215,0.18912365156188948,0.726945995584911,0.10781195180869771,0.229225033276937,0.33703698508563473,0.0,0.0
742.0,0.19015503421100524,0.5357567980731638,0.725911832284169,0.22988586946310266,0.10822874873906027,0.33811461820216293,0.5357567980731638,0.19015503421100524,0.725911832284169,0.10822874873906027,0.22988586946310266,0.33811461820216293,0.0,0.0
745.0,0.19117920229601532,0.5336955544778847,0.7248747567739,0.2305437289695256,0.10865095726273429,0.3391946862322599,0.5336955544778847,0.19117920229601532,0.7248747567739,0.10865095726273429,0.2305437289695256,0.3391946862322599,0.0,0.0
748.0,0.1921961621426165,0.5316386891191698,0.7238348512617863,0.2311985601377761,0.10907854043429786,0.34027710057207394,0.5316386891191698,0.1921961621426165,0.7238348512617863,0.10907854043429786,0.2311985601377761,0.34027710057207394,0.0,0.0
751.0,0.1932059206054253,0.5295862758413541,0.7227921964467794,0.2318503127701844,0.10951146172286957,0.34136177449305394,0.5295862758413541,0.1932059206054253,0.7227921964467794,0.10951146172286957,0.2318503127701844,0.34136177449305394,0.0,0.0
754.0,0.19420848505582952,0.5275383864970841,0.7217468715529136,0.23249893810030242,0.10994968499474565,0.3424486230950481,0.5275383864970841,0.19420848505582952,0.7217468715529136,0.10994968499474565,0.23249893810030242,0.3424486230950481,0.0,0.0
757.0,0.195203863370226,0.5254950909918455,0.7206989543620715,0.23314438876411683,0.11039317449680515,0.343537563260922,0.5254950909918455,0.195203863370226,0.7206989543620715,0.11039317449680515,0.23314438876411683,0.343537563260922,0.0,0.0
760.0,0.19619206391862584,0.5234564573271291,0.719648521245755,0.23378661877199325,0.11084189484065365,0.3446285136126469,0.5234564573271291,0.19619206391862584,0.719648521245755,0.11084189484065365,0.23378661877199325,0.3446285136126469,0.0,0.0
763.0,0.19717309555360596,0.5214225516422881,0.7185956471958941,0.23442558348131384,0.11129581098746975,0.3457213944687836,0.5214225516422881,0.19717309555360596,0.7185956471958941,0.11129581098746975,0.23442558348131384,0.3457213944687836,0.0,0.0
766.0,0.1981469675995896,0.5193934382551456,0.7175404058547352,0.2350612395697928,0.1117548882335268,0.3468161278033196,0.5193934382551456,0.1981469675995896,0.7175404058547352,0.1117548882335268,0.2350612395697928,0.3468161278033196,0.0,0.0
769.0,0.1991136898424386,0.517369179701405,0.7164828695438435,0.2356935450094355,0.11221909219635985,0.34791263720579535,0.517369179701405,0.1991136898424386,0.7164828695438435,0.11221909219635985,0.2356935450094355,0.34791263720579535,0.0,0.0
772.0,0.20007327251934195,0.5153498367729107,0.7154231092922526,0.23632245904112426,0.11268838880155126,0.3490108478426755,0.5153498367729107,0.20007327251934195,0.7154231092922526,0.11268838880155126,0.23632245904112426,0.3490108478426755,0.0,0.0
775.0,0.20102572630898402,0.5133354685548126,0.7143611948637967,0.23694794214980533,0.1131627442701079,0.3501106864199132,0.5133354685548126,0.20102572630898402,0.7143611948637967,0.1131627442701079,0.23694794214980533,0.3501106864199132,0.0,0.0
778.0,0.20197106232198023,0.5113261324616745,0.7132971947836547,0.23756995604025552,0.11364212510640535,0.35121208114666086,0.5113261324616745,0.20197106232198023,0.7132971947836547,0.11364212510640535,0.23756995604025552,0.35121208114666086,0.0,0.0
781.0,0.20290929209156452,0.5093218842725737,0.7122311763641382,0.2381884636134079,0.11412649808667408,0.352314961700082,0.5093218842725737,0.20290929209156452,0.7122311763641382,0.11412649808667408,0.2381884636134079,0.352314961700082,0.0,0.0
784.0,0.20384042756451917,0.5073227781652307,0.7111632057297499,0.23880342894322132,0.11461583024800837,0.3534192591912297,0.5073227781652307,0.20384042756451917,0.7111632057297499,0.11461583024800837,0.23880342894322132,0.3534192591912297,0.0,0.0
787.0,0.2047644810923324,0.5053288667492076,0.71009334784154,0.23941481725406608,0.1151100888778698,0.3545249061319359,0.5053288667492076,0.2047644810923324,0.71009334784154,0.1151100888778698,0.23941481725406608,0.3545249061319359,0.0,0.0
790.0,0.20568146542257285,0.5033402010982153,0.7090216665207881,0.24002259489861782,0.11560924150407038,0.3556318364026882,0.5033402010982153,0.20568146542257285,0.7090216665207881,0.11560924150407038,0.24002259489861782,0.3556318364026882,0.0,0.0
793.0,0.20659139369047352,0.501356830781561,0.7079482244720345,0.24062672933623613,0.11611325588521258,0.35673998522144873,0.501356830781561,0.20659139369047352,0.7079482244720345,0.11611325588521258,0.24062672933623613,0.35673998522144873,0.0,0.0
796.0,0.2074942794107114,0.4993788038947738,0.7068730833054853,0.2412271891118148,0.11662210000156686,0.35784928911338165,0.4993788038947738,0.2074942794107114,0.7068730833054853,0.11662210000156686,0.2412271891118148,0.35784928911338165,0.0,0.0
799.0,0.20839013646937637,0.49740616708943475,0.7057963035588111,0.24182394383508657,0.11713574204636935,0.35895968588145594,0.49740616708943475,0.20839013646937637,0.7057963035588111,0.11713574204636935,0.24182394383508657,0.35895968588145594,0.0,0.0
802.0,0.20927897911611892,0.49543896560225,0.7047179447183689,0.2424169641603685,0.11765415041752153,0.36007111457789004,0.49543896560225,0.20927897911611892,0.7047179447183689,0.11765415041752153,0.2424169641603685,0.36007111457789004,0.0,0.0
805.0,0.21016082195647104,0.4934772432833868,0.7036380652398578,0.24300622176673442,0.11817729370967706,0.3611835154764115,0.4934772432833868,0.21016082195647104,0.7036380652398578,0.11817729370967706,0.24300622176673442,0.3611835154764115,0.0,0.0
808.0,0.21103567994432892,0.49152104262410584,0.7025567225684348,0.2435916893385992,0.1187051407066952,0.3622968300452944,0.49152104262410584,0.21103567994432892,0.7025567225684348,0.1187051407066952,0.2435916893385992,0.3622968300452944,0.0,0.0
811.0,0.21190356837459412,0.4895704047837173,0.7014739731583114,0.24417334054670423,0.11923766037445171,0.36341100092115597,0.4895704047837173,0.21190356837459412,0.7014739731583114,0.11923766037445171,0.24417334054670423,0.36341100092115597,0.0,0.0
814.0,0.21276450287596305,0.48762536961587694,0.70038987249184,0.2447511500294895,0.11977482185398679,0.3645259718834763,0.48762536961587694,0.21276450287596305,0.70038987249184,0.11977482185398679,0.2447511500294895,0.3645259718834763,0.0,0.0
817.0,0.21361849940386235,0.48568597569426125,0.6993044750981237,0.24532509337484198,0.12031659445497936,0.3656416878298213,0.48568597569426125,0.21361849940386235,0.6993044750981237,0.12031659445497936,0.24532509337484198,0.3656416878298213,0.0,0.0
820.0,0.21446557423351886,0.4837522603376245,0.6982178345711434,0.24589514710220894,0.12086294764953386,0.3667580947517428,0.4837522603376245,0.21446557423351886,0.6982178345711434,0.12086294764953386,0.24589514710220894,0.3667580947517428,0.0,0.0
823.0,0.21530574395316487,0.4818242596342817,0.6971300035874466,0.2464612886450645,0.12141385106626493,0.36787513971132946,0.4818242596342817,0.21530574395316487,0.6971300035874466,0.12141385106626493,0.2464612886450645,0.36787513971132946,0.0,0.0
826.0,0.21613902545736635,0.47990200846601594,0.6960410339233822,0.24702349633372025,0.12196927448466918,0.36899277081838944,0.47990200846601594,0.21613902545736635,0.6960410339233822,0.12196927448466918,0.24702349633372025,0.36899277081838944,0.0,0.0
829.0,0.21696543594047707,0.4779855405314492,0.6949509764719263,0.24758174937846936,0.12252918782977261,0.37011093720824195,0.4779855405314492,0.21696543594047707,0.6949509764719263,0.12252918782977261,0.24758174937846936,0.37011093720824195,0.0,0.0
832.0,0.21778499289020634,0.4760748883688805,0.6938598812590868,0.24813602785305447,0.12309356116703993,0.3712295890200944,0.4760748883688805,0.21778499289020634,0.6938598812590868,0.12309356116703993,0.24813602785305447,0.3712295890200944,0.0,0.0
835.0,0.21859771408130085,0.47417008337862004,0.6927677974599209,0.2486863126784509,0.12366236469753751,0.3723486773759884,0.47417008337862004,0.21859771408130085,0.6927677974599209,0.12366236469753751,0.2486863126784509,0.3723486773759884,0.0,0.0
838.0,0.21940361756933563,0.47227115584482837,0.691674773414164,0.24923258560695552,0.12423556875333787,0.3734681543602934,0.47227115584482837,0.21940361756933563,0.691674773414164,0.12423556875333787,0.24923258560695552,0.3734681543602934,0.0,0.0
841.0,0.22020272168460764,0.4703781349568833,0.6905808566414909,0.249774829206575,0.12481314379315633,0.37458797299973134,0.4703781349568833,0.22020272168460764,0.6905808566414909,0.12481314379315633,0.249774829206575,0.37458797299973134,0.0,0.0
844.0,0.22099504502613335,0.46849104883028614,0.6894860938564195,0.25031302684570267,0.12539506039821038,0.375708087243913,0.46849104883028614,0.22099504502613335,0.6894860938564195,0.12539506039821038,0.25031302684570267,0.375708087243913,0.0,0.0
847.0,0.2217806064557407,0.46660992452712463,0.6883905309828653,0.2508471626780783,0.1259812892682919,0.37682845194637016,0.46660992452712463,0.2217806064557407,0.6883905309828653,0.1259812892682919,0.2508471626780783,0.37682845194637016,0.0,0.0
850.0,0.22255942509225712,0.4647347880761019,0.687294213168359,0.25137722162802173,0.12657180121804382,0.3779490228460656,0.4647347880761019,0.22255942509225712,0.687294213168359,0.12657180121804382,0.25137722162802173,0.3779490228460656,0.0,0.0
853.0,0.2233315203057893,0.46286566449215394,0.6861971847979432,0.2519031893759365,0.1271665671734326,0.3790697565493691,0.46286566449215394,0.2233315203057893,0.6861971847979432,0.1271665671734326,0.2519031893759365,0.3790697565493691,0.0,0.0
856.0,0.2240969117120895,0.46100257779566006,0.6850994895077496,0.2524250523440705,0.12776555816840848,0.38019061051247893,0.46100257779566006,0.2240969117120895,0.6850994895077496,0.12776555816840848,0.2524250523440705,0.38019061051247893,0.0,0.0
859.0,0.2248556191670094,0.4591455510312631,0.6840011701982724,0.2529427976825365,0.12836874534174614,0.38131154302428266,0.4591455510312631,0.2248556191670094,0.6840011701982724,0.12836874534174614,0.2529427976825365,0.38131154302428266,0.0,0.0
862.0,0.22560766276103586,0.4572946062863102,0.6829022690473461,0.25345641325557505,0.12897609993405673,0.3824325131896318,0.4572946062863102,0.22560766276103586,0.6829022690473461,0.12897609993405673,0.25345641325557505,0.3824325131896318,0.0,0.0
865.0,0.22635306281390746,0.4554497647089261,0.6818028275228336,0.25396588762806377,0.12958759328496616,0.38355348091302993,0.4554497647089261,0.22635306281390746,0.6818028275228336,0.12958759328496616,0.25396588762806377,0.38355348091302993,0.0,0.0
868.0,0.22709183986931153,0.453611046525728,0.6807028863950395,0.25447121005226003,0.13020319683045056,0.3846744068827106,0.453611046525728,0.22709183986931153,0.6807028863950395,0.13020319683045056,0.25447121005226003,0.3846744068827106,0.0,0.0
871.0,0.22782401468965408,0.4517784710591958,0.6796024857488498,0.2549723704547755,0.13082288210032497,0.3857952525551005,0.4517784710591958,0.22782401468965408,0.6796024857488498,0.13082288210032497,0.2549723704547755,0.3857952525551005,0.0,0.0
874.0,0.22854960825090753,0.4499520567447048,0.6785016649956124,0.2554693594237762,0.1314466207158753,0.38691598013965145,0.4499520567447048,0.22854960825090753,0.6785016649956124,0.1314466207158753,0.2554693594237762,0.38691598013965145,0.0,0.0
877.0,0.22926864173752887,0.4481318211472309,0.6774004628847597,0.2559621681964015,0.13207438438763144,0.3880365525840329,0.4481318211472309,0.22926864173752887,0.6774004628847597,0.13207438438763144,0.2559621681964015,0.3880365525840329,0.0,0.0
880.0,0.22998113653744948,0.4463177809777374,0.6762989175151869,0.25645078864639925,0.13270614491327212,0.3891569335596714,0.4463177809777374,0.22998113653744948,0.6762989175151869,0.13270614491327212,0.25645078864639925,0.3891569335596714,0.0,0.0
883.0,0.23068711423713276,0.44450995210925603,0.6751970663463888,0.25693521327196883,0.13334187417565754,0.39027708744762635,0.44450995210925603,0.23068711423713276,0.6751970663463888,0.13334187417565754,0.25693521327196883,0.39027708744762635,0.0,0.0
886.0,0.23138659661670247,0.44270834959266364,0.6740949462093662,0.25741543518381355,0.13398154414098598,0.39139697932479955,0.44270834959266364,0.23138659661670247,0.6740949462093662,0.13398154414098598,0.25741543518381355,0.39139697932479955,0.0,0.0
889.0,0.23207960564513208,0.44091298767216686,0.6729925933172989,0.2578914480933887,0.13462512685706396,0.39251657495045267,0.44091298767216686,0.23207960564513208,0.6729925933172989,0.13462512685706396,0.2578914480933887,0.39251657495045267,0.0,0.0
892.0,0.23276616347550363,0.4391238798005043,0.671890043276008,0.25836324630135243,0.1352725944516923,0.3936358407530447,0.4391238798005043,0.23276616347550363,0.671890043276008,0.1352725944516923,0.25836324630135243,0.3936358407530447,0.0,0.0
895.0,0.23344629244032616,0.4373410386538689,0.6707873310941951,0.258830824686203,0.13592391913115567,0.39475474381735864,0.4373410386538689,0.23344629244032616,0.6707873310941951,0.13592391913115567,0.258830824686203,0.39475474381735864,0.0,0.0
898.0,0.23412001504691907,0.43556447614656135,0.6696844911934804,0.25929417869310917,0.1365790731788179,0.39587325187192707,0.43556447614656135,0.23412001504691907,0.6696844911934804,0.1365790731788179,0.25929417869310917,0.39587325187192707,0.0,0.0
901.0,0.23478735397285427,0.4337942034453809,0.6685815574182352,0.2597533043229217,0.13723802895381196,0.39699133327673364,0.4337942034453809,0.23478735397285427,0.6685815574182352,0.13723802895381196,0.2597533043229217,0.39699133327673364,0.0,0.0
904.0,0.2354483320614583,0.432030230983755,0.6674785630452132,0.26020819812136786,0.13790075888982703,0.39810895701119486,0.432030230983755,0.2354483320614583,0.6674785630452132,0.13790075888982703,0.26020819812136786,0.39810895701119486,0.0,0.0
907.0,0.23610297231737457,0.43027256847562656,0.6663755407930011,0.2606588571684219,0.13856723549398303,0.39922609266240494,0.43027256847562656,0.23610297231737457,0.6663755407930011,0.13856723549398303,0.2606588571684219,0.39922609266240494,0.0,0.0
910.0,0.2367512979021811,0.4285212249290892,0.6652725228312703,0.2611052790678485,0.1392374313457917,0.40034271041364017,0.4285212249290892,0.2367512979021811,0.6652725228312703,0.1392374313457917,0.2611052790678485,0.40034271041364017,0.0,0.0
913.0,0.23739333213006705,0.4267762086597871,0.6641695407898541,0.2615474619369177,0.13991131909619942,0.4014587810331171,0.4267762086597871,0.23739333213006705,0.6641695407898541,0.13991131909619942,0.2615474619369177,0.4014587810331171,0.0,0.0
916.0,0.23802909846356352,0.4250375273040847,0.6630666257676482,0.26198540439628515,0.14058887146670782,0.402574275862993,0.4250375273040847,0.23802909846356352,0.6630666257676482,0.14058887146670782,0.26198540439628515,0.402574275862993,0.0,0.0
919.0,0.23865862050933007,0.42330518783200327,0.6619638083413333,0.2624191055600367,0.1412700612485705,0.4036891668086072,0.42330518783200327,0.23865862050933007,0.6619638083413333,0.1412700612485705,0.2624191055600367,0.4036891668086072,0.0,0.0
922.0,0.23928192201399434,0.42157919655994025,0.6608611185739346,0.26284856502589327,0.1419548613020598,0.4048034263279531,0.42157919655994025,0.23928192201399434,0.6608611185739346,0.1419548613020598,0.26284856502589327,0.4048034263279531,0.0,0.0
925.0,0.2398990268600474,0.4198595591631703,0.6597585860232177,0.26327378286557246,0.14264324455580188,0.40591702742137437,0.4198595591631703,0.2398990268600474,0.6597585860232177,0.14264324455580188,0.26327378286557246,0.40591702742137437,0.0,0.0
928.0,0.24050995906178826,0.418146280688133,0.6586562397499213,0.2636947596153056,0.1433351840061776,0.40702994362148315,0.418146280688133,0.24050995906178826,0.6586562397499213,0.1433351840061776,0.2636947596153056,0.40702994362148315,0.0,0.0
931.0,0.24111474276132316,0.4164393655645125,0.6575541083258356,0.26411149626650654,0.1440306527167846,0.40814214898329115,0.4164393655645125,0.24111474276132316,0.6575541083258356,0.1440306527167846,0.26411149626650654,0.40814214898329115,0.0,0.0
934.0,0.241713402224615,0.4147388176171182,0.6564522198417332,0.26452399425658646,0.14472962381795856,0.409253618074545,0.4147388176171182,0.241713402224615,0.6564522198417332,0.14472962381795856,0.26452399425658646,0.409253618074545,0.0,0.0
937.0,0.2423059618375829,0.4130446400775617,0.6553506019151446,0.2649322554599197,0.145432070506352,0.4103643259662717,0.4130446400775617,0.2423059618375829,0.6553506019151446,0.145432070506352,0.2649322554599197,0.4103643259662717,0.0,0.0
940.0,0.24289244610225286,0.4113568355957422,0.654249281697995,0.2653362821789485,0.14613796604456444,0.411474248223513,0.4113568355957422,0.24289244610225286,0.654249281697995,0.14613796604456444,0.2653362821789485,0.411474248223513,0.0,0.0
943.0,0.24347287963295577,0.40967540625114096,0.6531482858840967,0.26573607713543057,0.146847283760826,0.4125833608962566,0.40967540625114096,0.24347287963295577,0.6531482858840967,0.146847283760826,0.26573607713543057,0.4125833608962566,0.0,0.0
946.0,0.24404728715257767,0.4080003535639302,0.6520476407165079,0.26613164346182755,0.14755999704872877,0.4136916405105563,0.4080003535639302,0.24404728715257767,0.6520476407165079,0.14755999704872877,0.26613164346182755,0.4136916405105563,0.0,0.0
949.0,0.24461569348885465,0.4063316785058969,0.6509473719947516,0.26652298469282515,0.14827607936700374,0.4147990640598289,0.4063316785058969,0.24461569348885465,0.6509473719947516,0.14827607936700374,0.26652298469282515,0.4147990640598289,0.0,0.0
952.0,0.24517812357071733,0.4046693815111914,0.6498475050819088,0.26691010475698984,0.1489955042393425,0.41590560899633233,0.4046693815111914,0.24517812357071733,0.6498475050819088,0.1489955042393425,0.26691010475698984,0.41590560899633233,0.0,0.0
954.9999999999999,0.24573460242468262,0.4030134624868955,0.6487480649115781,0.2672930079685568,0.1497182452542613,0.4170112532228181,0.4030134624868955,0.24573460242468262,0.6487480649115781,0.1497182452542613,0.2672930079685568,0.4170112532228181,0.0,0.0
957.9999999999999,0.24628515517129243,0.401363920823425,0.6476490759947174,0.26767169901934673,0.1504442760650035,0.4181159750843502,0.401363920823425,0.24628515517129243,0.6476490759947174,0.1504442760650035,0.26767169901934673,0.4181159750843502,0.0,0.0
960.9999999999999,0.24682980702159624,0.39972075540475716,0.6465505624263534,0.26804618297081056,0.15117357038948032,0.4192197533602909,0.39972075540475716,0.24682980702159624,0.6465505624263534,0.15117357038948032,0.26804618297081056,0.4192197533602909,0.0,0.0
963.9999999999999,0.2473685832736845,0.39808396461849865,0.6454525478921831,0.26841646524619767,0.15190610201024743,0.4203225672564451,0.39808396461849865,0.2473685832736845,0.6454525478921831,0.15190610201024743,0.26841646524619767,0.4203225672564451,0.0,0.0
967.0,0.24790150930926114,0.39645354636578584,0.644355055675047,0.2687825516228494,0.15264184477451545,0.42142439639736484,0.39645354636578584,0.24790150930926114,0.644355055675047,0.15264184477451545,0.2687825516228494,0.42142439639736484,0.0,0.0
970.0,0.24842861059026694,0.39482949807103057,0.6432581086612975,0.2691444482246117,0.1533807725941922,0.4225252208188039,0.39482949807103057,0.24842861059026694,0.6432581086612975,0.1533807725941922,0.2691444482246117,0.4225252208188039,0.0,0.0
973.0,0.2489499126555432,0.39321181669150507,0.6421617293470483,0.269502161514367,0.15412285944595516,0.4236250209603222,0.39321181669150507,0.2489499126555432,0.6421617293470483,0.15412285944595516,0.269502161514367,0.4236250209603222,0.0,0.0
976.0,0.24946544111754176,0.39160049872677916,0.6410659398443209,0.2698556982866842,0.15486807937135313,0.42472377765803737,0.39160049872677916,0.24946544111754176,0.6410659398443209,0.15486807937135313,0.2698556982866842,0.42472377765803737,0.0,0.0
979.0,0.24997522165907884,0.38999554022800087,0.6399707618870797,0.2702050656605844,0.1556164064769339,0.4258214721375183,0.38999554022800087,0.24997522165907884,0.6399707618870797,0.1556164064769339,0.2702050656605844,0.4258214721375183,0.0,0.0
982.0,0.25047928003013,0.38839693680703224,0.6388762168371622,0.2705502710724168,0.1563678149343992,0.426918086006816,0.38839693680703224,0.25047928003013,0.6388762168371622,0.1563678149343992,0.2705502710724168,0.426918086006816,0.0,0.0
985.0,0.2509776420446713,0.3868046836454411,0.6377823256901125,0.27089132226885143,0.15712227898078185,0.4280136012496333,0.3868046836454411,0.2509776420446713,0.6377823256901125,0.15712227898078185,0.27089132226885143,0.4280136012496333,0.0,0.0
988.0,0.25147033357756154,0.3852187755033448,0.6366891090809064,0.27122822729997714,0.15787977291864624,0.4291080002186234,0.3852187755033448,0.25147033357756154,0.6366891090809064,0.15787977291864624,0.27122822729997714,0.4291080002186234,0.0,0.0
991.0000000000001,0.2519573805614649,0.383639206728121,0.6355965872895859,0.27156099451251003,0.15864027111631018,0.4302012656288202,0.383639206728121,0.2519573805614649,0.6355965872895859,0.15864027111631018,0.27156099451251003,0.4302012656288202,0.0,0.0
994.0000000000001,0.2524388089838203,0.3820659712629736,0.6345047802467939,0.2718896325431093,0.15940374800808696,0.43129338055119626,0.3820659712629736,0.2524388089838203,0.6345047802467939,0.15940374800808696,0.2718896325431093,0.43129338055119626,0.0,0.0
997.0000000000001,0.25291464488384646,0.38049906265536776,0.6334137075392142,0.27221415031179613,0.1601701780945451,0.4323843284063412,0.38049906265536776,0.25291464488384646,0.6334137075392142,0.1601701780945451,0.27221415031179613,0.4323843284063412,0.0,0.0
1000.0000000000001,0.25338491434959387,0.3789384740653289,0.6323233884149227,0.27253455701547724,0.16093953594278654,0.4334740929582638,0.3789384740653289,0.25338491434959387,0.6323233884149227,0.16093953594278654,0.27253455701547724,0.4334740929582638,0.0,0.0
