theta_deg,wavelength_nm,LCP_inc_T_total,RCP_inc_T_total,LCP_inc_R_total,RCP_inc_R_total
-90.0,796.0,0.002544984951642283,0.0025449849516422872,0.9974550150483575,0.9974550150483575
-90.0,798.0,0.0025922870574432598,0.002592287057443264,0.9974077129425564,0.9974077129425564
-90.0,800.0,0.0026368289120005145,0.0026368289120005184,0.9973631710879993,0.9973631710879993
-88.0,400.0,1.2888014795165618e-06,1.2080600434183785e-06,0.9999987111985202,0.9999987919399557
-88.0,402.0,1.510162356038831e-06,1.4887572187851429e-06,0.9999984898376441,0.9999985112427808
-88.0,404.0,1.7487861489551311e-06,1.7701062912163187e-06,0.9999982512138508,0.9999982298937086
-88.0,406.0,1.97262474411071e-06,2.0131795518019993e-06,0.9999980273752557,0.9999979868204482
-88.0,408.0,2.1403113299667576e-06,2.1776704994867718e-06,0.9999978596886702,0.9999978223295003
-88.0,410.0,2.2138397289108624e-06,2.2362667457619316e-06,0.9999977861602711,0.999997763733254
-88.0,412.0,2.169090367412499e-06,2.1776441390831484e-06,0.999997830909632,0.9999978223558605
-88.0,414.0,1.9981865674063084e-06,1.9995483226920215e-06,0.9999980018134328,0.9999980004516774
-88.0,416.0,1.7103417165836661e-06,1.7097416099030658e-06,0.9999982896582832,0.99999829025839
-88.0,418.0,1.3352973819255983e-06,1.3348229173423859e-06,0.9999986647026182,0.9999986651770827
-88.0,420.0,9.25763102197224e-07,9.256519421895378e-07,0.9999990742368977,0.9999990743480575
-88.0,422.0,5.504895305477164e-07,5.50504936128993e-07,0.9999994495104693,0.9999994494950633
-88.0,424.0,2.695329996736345e-07,2.695435267094895e-07,0.9999997304670002,0.9999997304564733
-88.0,426.0,1.039083201685263e-07,1.0390556401439401e-07,0.9999998960916792,0.9999998960944354
-88.0,428.0,3.0178598653927646e-08,3.0175978370406996e-08,0.9999999698214012,0.9999999698240215
-88.0,430.0,6.426943216574648e-09,6.426722336279652e-09,0.9999999935730562,0.9999999935732776
-88.0,432.0,1.0269616876994244e-09,1.0272961252983655e-09,0.9999999989730377,0.9999999989727036
-88.0,434.0,1.346856394913736e-10,1.3487201361129957e-10,0.9999999998653141,0.9999999998651277
-88.0,436.0,1.505194155450811e-11,1.5123425811076845e-11,0.9999999999849486,0.9999999999848765
-88.0,438.0,1.8430924732398794e-12,1.9370779833542513e-12,0.9999999999981566,0.9999999999980628
-88.0,440.0,4.070798802395644e-12,4.525489256110463e-12,0.999999999995929,0.9999999999954745
-88.0,442.0,9.896558777055073e-12,1.169851135207478e-11,0.9999999999901038,0.999999999988301
-88.0,444.0,1.773222456161e-11,2.2145117617116743e-11,0.9999999999822675,0.9999999999778545
-88.0,446.0,2.9905397351772355e-11,3.363760797591928e-11,0.9999999999700945,0.9999999999663619
-88.0,448.0,5.437088762509409e-11,4.045574547713213e-11,0.9999999999456289,0.999999999959544
-88.0,450.0,1.0343442052191473e-10,3.819955668538131e-11,0.9999999998965653,0.9999999999618003
